id,title,estimatedValue,entity_id,procurement_type_id,procurement_type,entity,sector,deadline,financial_year
87294,Rehabilitation of a 4- classroom block at Masuliita Jr. School in Masuliita TC,100000000,567.0,3.0,Works,Wakiso DLG,District,2023-08-17 00:00:00,2023-2024
87568,Office Remodelling for Katuna OSBP,85000000,478.0,2.0,Non-Consultancy Services,Uganda Revenue Authority,Accountability,2023-08-16 21:00:00,2023-2024
88338,Hire of Tents and Chairs for MUBS activities,38150000,386.0,2.0,Non-Consultancy Services,Makerere University Business School,Education,2023-08-16 00:00:00,2023-2024
88856,Provision of access control and staff time attendance solution at FIA head offices,85000000,776.0,1.0,Supplies,FINANCIAL INTELLIGENCE AUTHORITY,Accountability,2023-08-16 00:00:00,2023-2024
87842,Sugar as Compesation for respondents time during the beneficiary based survey-FTF-PMU,14160000,418.0,1.0,Supplies,National Agricultural Research Organization,Agriculture,2023-08-16 00:00:00,2023-2024
91208,"Raising & mainteinance of 250,000seedlings at Katugo nursery",30000000,427.0,1.0,Supplies,National Forestry Authority,Water and Environment,2023-08-16 00:00:00,2023-2024
88401,Repairs of Motor Vehicle UAA 861E Zirimiti;Lakeshore,15269200,427.0,2.0,Non-Consultancy Services,National Forestry Authority,Water and Environment,2023-08-16 00:00:00,2023-2024
90193,PROCUREMENT OF SMALL FLAGS FOR STAFF WORKING UNIFORM,87500000,689.0,1.0,Supplies,UGANDA PRISONS SERVICE,Public Administration,2023-08-16 00:00:00,2023-2024
88677,Accommodation during Pedagogy training,59684400,381.0,2.0,Non-Consultancy Services,LAW DEVELOPMENT CENTRE,"Justice, Law and Order",2023-08-16 00:00:00,2023-2024
88679,Meals during Pedagogy training,46356300,381.0,2.0,Non-Consultancy Services,LAW DEVELOPMENT CENTRE,"Justice, Law and Order",2023-08-16 00:00:00,2023-2024
90597,sugar as compensation for respondence during the time of beneficiary based survey-PMU FTF Kawanda,14160000,418.0,1.0,Supplies,National Agricultural Research Organization,Agriculture,2023-08-16 00:00:00,2023-2024
88568,Raising & maintenance of seedlings Aug 2023-NTSC,24753020,427.0,2.0,Non-Consultancy Services,National Forestry Authority,Water and Environment,2023-08-16 00:00:00,2023-2024
88569,Raising & maintenance of seedlings Aug 2023-NTSC,24753020,427.0,2.0,Non-Consultancy Services,National Forestry Authority,Water and Environment,2023-08-16 00:00:00,2023-2024
90617,"Planting Materials to Bulindi Zardi, Mubuku,Ngetta Zardi,Buginyanya Zardi.and Kacwekano Zardi-Lot1 and Kasese,Mubende,Nityana,Bugweri,Tororo and dokolo district For Lot2.-Soils-IFDC.",68494500,418.0,1.0,Supplies,National Agricultural Research Organization,Agriculture,2023-08-16 00:00:00,2023-2024
88574,Supply of Business cards,17500000,835.0,1.0,Supplies,Deposit Protection Fund,uncategorised,2023-08-16 00:00:00,2023-2024
88070,"Provision of Fuels, Oils Lubricants & Seervicing",331000000,601.0,1.0,Supplies,Mbale City,Municipal,2023-08-15 00:00:00,2023-2024
88071,Supply of Assorted Office Stationary,58000000,601.0,1.0,Supplies,Mbale City,Municipal,2023-08-15 00:00:00,2023-2024
88075,"supply of Computers, Laptops.  Printers, Tonners, Cameras, Scanners,  Smart TV's, Pos Machines, Ipads, GPS etc.",129980000,601.0,1.0,Supplies,Mbale City,Municipal,2023-08-15 00:00:00,2023-2024
88076,"Supply of Assorted building and Road Construction materials (Bitumen, Culverts, Chipping, Cement, Primer, Stone, quarry,  firewood, Road Paint, Lime, Water, Hardcore, Steel, Sand, form Work etc.",520000000,601.0,1.0,Supplies,Mbale City,Municipal,2023-08-15 00:00:00,2023-2024
88077,"Repairs, Spares and Maintenance of Vehicles /equip",110000000,601.0,2.0,Non-Consultancy Services,Mbale City,Municipal,2023-08-15 00:00:00,2023-2024
90381,Laptop Computers,54000000,26.0,1.0,Supplies,Electricity Regulatory Authority,Energy and Mineral Development,2023-08-15 00:00:00,2023-2024
88078,Supply and Installation of Solar Street Lights at the Divisions,120500000,601.0,1.0,Supplies,Mbale City,Municipal,2023-08-15 00:00:00,2023-2024
88079,"Supply of Tyres, Tubes, and Batteries",50000000,601.0,1.0,Supplies,Mbale City,Municipal,2023-08-15 00:00:00,2023-2024
88081,Supply of Office Funiture/ School Desks,19040000,601.0,1.0,Supplies,Mbale City,Municipal,2023-08-15 00:00:00,2023-2024
87570,Procurement of Assorted Office Equipment,20000000,478.0,1.0,Supplies,Uganda Revenue Authority,Accountability,2023-08-15 00:00:00,2023-2024
89882,"Repairs, Spares and Maintenance of Vehicles /equip",110000000,601.0,2.0,Non-Consultancy Services,Mbale City,Municipal,2023-08-15 00:00:00,2023-2024
87655,Catering services,9485000,418.0,2.0,Non-Consultancy Services,National Agricultural Research Organization,Agriculture,2023-08-15 00:00:00,2023-2024
87656,Procurement of fish feed pelletizers,17500000,418.0,1.0,Supplies,National Agricultural Research Organization,Agriculture,2023-08-15 00:00:00,2023-2024
89466,"supply of Computers, Laptops.  Printers, Tonners, Cameras, Scanners,  Smart TV's, Pos Machines, Ipads, GPS etc.",129980000,601.0,1.0,Supplies,Mbale City,Municipal,2023-08-15 00:00:00,2023-2024
89467,"Repairs, Spares and Maintenance of Vehicles /equip",110000000,601.0,2.0,Non-Consultancy Services,Mbale City,Municipal,2023-08-15 00:00:00,2023-2024
89468,Supply of Assorted Office Stationary,58000000,601.0,1.0,Supplies,Mbale City,Municipal,2023-08-15 00:00:00,2023-2024
90250,"REPAIRES, SPARES AND MAINTENENCE OF MOTOR VEHICLES",110000000,601.0,2.0,Non-Consultancy Services,Mbale City,Municipal,2023-08-15 00:00:00,2023-2024
88974,SUPPLY OF OFFICE LAPTOPS,20000000,475.0,1.0,Supplies,Uganda Printing & Publishing Corporation,Public Administration,2023-08-15 00:00:00,2023-2024
89517,"Repairs, Spares and Maintenance of Vehicles /equip",110000000,601.0,2.0,Non-Consultancy Services,Mbale City,Municipal,2023-08-15 00:00:00,2023-2024
89518,"supply of Computers, Laptops.  Printers, Tonners, Cameras, Scanners,  Smart TV's, Pos Machines, Ipads, GPS etc.",129980000,601.0,1.0,Supplies,Mbale City,Municipal,2023-08-15 00:00:00,2023-2024
87756,Library Books,104400000,386.0,1.0,Supplies,Makerere University Business School,Education,2023-08-15 00:00:00,2023-2024
89837,PROCUREMENT OF ACCOMODATION REQUIREMENTS FOR NDC,183966400,394.0,1.0,Supplies,Ministry of Defence,Security,2023-08-15 00:00:00,2023-2024
89838,PROCUREMENT OF ACCOMODATION REQUIREMENTS FOR NDC,183966400,394.0,1.0,Supplies,Ministry of Defence,Security,2023-08-15 00:00:00,2023-2024
89839,PROCUREMENT OF ACCOMODATION REQUIREMENTS FOR NDC,183966400,394.0,1.0,Supplies,Ministry of Defence,Security,2023-08-15 00:00:00,2023-2024
90883,"supply,delivery,installation,user,training and commissioning of assorted Medical instruments sets for Busia Municipal Council Health Centre III underUgIFTLot2",30357402,749.0,1.0,Supplies,Busia Municipal Council,Municipal,2023-08-14 00:00:00,2023-2024
89098,Supply & Delivery of ICT Equipment for Isa Kabenge's Project under RIF,36180000,385.0,1.0,Supplies,Makerere University,Education,2023-08-14 00:00:00,2023-2024
89106,Supply and Delivery of Branded Items for Paul Muyinda's Project under RIF.,15616120,385.0,1.0,Supplies,Makerere University,Education,2023-08-14 00:00:00,2023-2024
87704,Framework Contract for the Supply and Delivery of WAN Router and Access Points for 3 Years - Retender,1334633640,474.0,1.0,Supplies,Uganda National Roads Authority,Works and Transport,2023-08-14 00:00:00,2023-2024
90310,PROCUREMENT OF CLOTH MASKS FOR PASSOUT,23850000,689.0,1.0,Supplies,UGANDA PRISONS SERVICE,Public Administration,2023-08-14 00:00:00,2023-2024
89560,Staff Insurance,100000000,479.0,2.0,Non-Consultancy Services,Uganda Tourism Board,Tourism,2023-08-14 00:00:00,2023-2024
91105,SPORTS UNIFORMS AND EQUIPMENT FOR 17TH EDITION OF INTER-FORCES GAMES,96776000,713.0,1.0,Supplies,UGANDA POLICE FORCE,"Justice, Law and Order",2023-08-14 00:00:00,2023-2024
91107,SPORTS UNIFORMS AND EQUIPMENT FOR 17TH EDITION OF INTER-FORCES GAMES,96776000,713.0,1.0,Supplies,UGANDA POLICE FORCE,"Justice, Law and Order",2023-08-14 00:00:00,2023-2024
88552,Construction of 5 stance Emptyable latrine at Bwetyaba R/C P/S,25000000,616.0,3.0,Works,Kayunga District Local Government,local government,2023-08-14 00:00:00,2023-2024
88469,Repairs of motor vehicle UAA 857E-Muzizi,10112600,427.0,2.0,Non-Consultancy Services,National Forestry Authority,Water and Environment,2023-08-12 00:00:00,2023-2024
87591,Supply of Ergonomic Lumber Support,32000000,478.0,1.0,Supplies,Uganda Revenue Authority,Accountability,2023-08-11 00:00:00,2023-2024
87593,Supply and Delivery of Web Offset Ink,77000000,472.0,1.0,Supplies,Uganda National Examinations Board,Education,2023-08-11 00:00:00,2023-2024
87604,"SUPPLY AND DELIVERY OF WEB FOUNTAIN SOLUTION, ALCOHOL AND LUBRICATION OIL",50144000,472.0,1.0,Supplies,Uganda National Examinations Board,Education,2023-08-11 00:00:00,2023-2024
87613,Supply of Office Furniture,9800000,477.0,1.0,Supplies,Uganda Railway Cooperation ,Works and Transport,2023-08-11 00:00:00,2023-2024
87618,"SUPPLY AND DELIVERY OF DESKTOP COMPUTERS, PRINTERS AND UPSs FOR THE DIRECTORATE OF EXAMINATIONS",72000000,472.0,1.0,Supplies,Uganda National Examinations Board,Education,2023-08-11 00:00:00,2023-2024
89507,PROCUREMENT OF EDUCATIONAL ASSORTED TONER CARTRIDGES- CHUSS,29795000,385.0,1.0,Supplies,Makerere University,Education,2023-08-11 00:00:00,2023-2024
89509,PURCHASE OF ADMINISTRATIVE ASSORTED TONER CARTRIDGES- CHUSS,29806800,385.0,1.0,Supplies,Makerere University,Education,2023-08-11 00:00:00,2023-2024
88827,Printers for the Kiira Vehicle Plant,168401600,806.0,1.0,Supplies,Kiira Motors Corporation,uncategorised,2023-08-11 00:00:00,2023-2024
87812,"Calendars, Cards and Diaries",50500000,386.0,1.0,Supplies,Makerere University Business School,Education,2023-08-10 00:00:00,2023-2024
87843,"Supply and Installation of Iggigation water supply system at Breeding  Trial Sites in Nakaseke,Bukomansimbi and Ntungamo-Roust Project",12920000,418.0,1.0,Supplies,National Agricultural Research Organization,Agriculture,2023-08-10 00:00:00,2023-2024
88362,Supply of Assorted Tissue Culture Laboratory Chemicals-Robust Project,20376000,418.0,1.0,Supplies,National Agricultural Research Organization,Agriculture,2023-08-10 00:00:00,2023-2024
88639,Dinner and Drinks during Bar course professional Dinner Kampala campus,95000000,381.0,2.0,Non-Consultancy Services,LAW DEVELOPMENT CENTRE,"Justice, Law and Order",2023-08-10 00:00:00,2023-2024
88390,Supply of Materials for Experimental Use-Robust Project,16859500,418.0,1.0,Supplies,National Agricultural Research Organization,Agriculture,2023-08-10 00:00:00,2023-2024
88399,"Supply and Installation of Water Supply System at Breeding Trial Sites in Nakaseke,Bukomansimbi and Ntungamo-Robust",12920000,418.0,1.0,Supplies,National Agricultural Research Organization,Agriculture,2023-08-10 00:00:00,2023-2024
88402,Supply of Materials for Experimental Use,16859500,418.0,1.0,Supplies,National Agricultural Research Organization,Agriculture,2023-08-10 00:00:00,2023-2024
87641,SUPPLY AND DELIVERY OF PRINTERY DORMITORY ITEMS,48236000,472.0,1.0,Supplies,Uganda National Examinations Board,Education,2023-08-10 00:00:00,2023-2024
87642,SUPPLY AND DELIVERY OF PRINTING INK AND STAPLE FINISHERS FOR RISO COM COLOUR GD9630 PRINTER,84561200,472.0,1.0,Supplies,Uganda National Examinations Board,Education,2023-08-10 00:00:00,2023-2024
88441,Constrcution of 2 Classroom Block with an Office and A store at Kisoga P/S,150000000,616.0,3.0,Works,Kayunga District Local Government,local government,2023-08-10 00:00:00,2023-2024
88443,Construction of 3 Classroom Block at Nawandagala R/C P/S,150000000,616.0,3.0,Works,Kayunga District Local Government,local government,2023-08-10 00:00:00,2023-2024
88445,Constrcution of a Staff house Namulanda C/U P/S,150000000,616.0,3.0,Works,Kayunga District Local Government,local government,2023-08-10 00:00:00,2023-2024
88448,Construction of 3 Classroom Block at Kayonjo Umea P/S,150000000,616.0,3.0,Works,Kayunga District Local Government,local government,2023-08-10 00:00:00,2023-2024
88462,constructio of 3 class room Block at st Peters Kibuzi S.S,150000000,616.0,3.0,Works,Kayunga District Local Government,local government,2023-08-10 00:00:00,2023-2024
88463,Phased Construction of Maternity Ward at Kawomya H/C III in Kangulumira Town Council,165000000,616.0,3.0,Works,Kayunga District Local Government,local government,2023-08-10 00:00:00,2023-2024
88464,Construction of 3 Classroom block at Busaale R/C P/S,150000000,616.0,3.0,Works,Kayunga District Local Government,local government,2023-08-10 00:00:00,2023-2024
88465,Constructionof 3 classroom block at Ssezibwa C/U P/S,150000000,616.0,3.0,Works,Kayunga District Local Government,local government,2023-08-10 00:00:00,2023-2024
89745,Supply of Laboratory Consumables -Scaling Project,20772250,418.0,1.0,Supplies,National Agricultural Research Organization,Agriculture,2023-08-10 00:00:00,2023-2024
88466,"Siting, Drilling, Development, Construction and Installation of 5 Boreholes IN kayunga Distrcit",120000000,616.0,3.0,Works,Kayunga District Local Government,local government,2023-08-10 00:00:00,2023-2024
87699,Supply of digital camera for Corporate Change Leadership Project,10000000,478.0,1.0,Supplies,Uganda Revenue Authority,Accountability,2023-08-10 00:00:00,2023-2024
88467,Renovation of a 4 classroom block at Namulanda C/U Primary School,150000000,616.0,3.0,Works,Kayunga District Local Government,local government,2023-08-10 00:00:00,2023-2024
89751,Supply of Farm Inputs-Scaling Project,17392000,418.0,1.0,Supplies,National Agricultural Research Organization,Agriculture,2023-08-10 00:00:00,2023-2024
88235,Construction of 3 class room Block at Kasana Primary School,150000000,616.0,3.0,Works,Kayunga District Local Government,local government,2023-08-10 00:00:00,2023-2024
88560,Construction of  3 Classroo block at Kakiika Primary School.,150000000,616.0,3.0,Works,Kayunga District Local Government,local government,2023-08-10 00:00:00,2023-2024
88561,Construction of 2 classroom block at Kakiika P/S,150000000,616.0,3.0,Works,Kayunga District Local Government,local government,2023-08-10 00:00:00,2023-2024
88563,Phased construction of Multipurpose Hall at Namagabi Secondary school in Kayunga District,300000000,616.0,3.0,Works,Kayunga District Local Government,local government,2023-08-10 00:00:00,2023-2024
90109,PROCUREMENT OF ADDITIONAL BRICKS FOR THE CONSTRUCTION OF LOW COST STAFF HOUSES AT KITALYA PRISON COMPLEX,78200000,689.0,1.0,Supplies,UGANDA PRISONS SERVICE,Public Administration,2023-08-10 00:00:00,2023-2024
87820,"Master rolls,Riso Inks, Tonners and printing Inks",22500000,386.0,1.0,Supplies,Makerere University Business School,Education,2023-08-09 00:00:00,2023-2024
87623,Supply of Desktop Computers and Laptops for Staff,152100000,477.0,1.0,Supplies,Uganda Railway Cooperation ,Works and Transport,2023-08-09 00:00:00,2023-2024
89562,Cleaning service ,24000000,479.0,2.0,Non-Consultancy Services,Uganda Tourism Board,Tourism,2023-08-09 00:00:00,2023-2024
88313,Installation of Street Lighting System along Kibuye-Entebbe  Road (Zana-Mpala Section 19km) and KAjjansi-Munyonyo Spur (14km),45958400000,474.0,3.0,Works,Uganda National Roads Authority,Works and Transport,2023-08-09 00:00:00,2023-2024
88073,CONSTRUCTION OF ADMINISTRATION BLOCK AT MERIKIT SUB COUNTY UNDER TDG,202500000,566.0,3.0,Works,Tororo District Local Government,local government,2023-08-08 00:00:00,2023-2024
89097,SUPPLY & DELIVERY OF ASSORTED MEDICAL SUPPLIES FOR ASSORTED MEDICAL SUPPLIES FOR THE UNIVERSITY HOSPITAL,67720000,385.0,1.0,Supplies,Makerere University,Education,2023-08-08 00:00:00,2023-2024
88074,CONSTRUCTION OF A  THREE CLASSROOM BLOCK FIVE STANCE VIP LATRINE FOR GIRLS AT BARINYANGA PRIMARY SCHOOL UNDER TDG,170000000,566.0,3.0,Works,Tororo District Local Government,local government,2023-08-08 00:00:00,2023-2024
87819,CONSTRUCTION AT MWELLO SEED SECONDARY SCHOOL UNDER UGIFT,670000000,566.0,3.0,Works,Tororo District Local Government,local government,2023-08-08 00:00:00,2023-2024
87821,COMPLETION OF SEMI DETACHED STAFF HOUSE AT SONI H/C 2 UNDER DDEG-EU,95000000,566.0,3.0,Works,Tororo District Local Government,local government,2023-08-08 00:00:00,2023-2024
88080,CONSTRUCTION OF A TWO CLASS ROOM BLOCK AT NAWIRE P/SCHOOL UNDER TDG,90000000,566.0,3.0,Works,Tororo District Local Government,local government,2023-08-08 00:00:00,2023-2024
88082,CONSTRUCTION OF ADMINISTRATION BLOCK AT AKADOT SUB COUNTY UNDER TF,202500000,566.0,3.0,Works,Tororo District Local Government,local government,2023-08-08 00:00:00,2023-2024
88083,CONSTRUCTION OF A THREE CLASS ROOM BLOCK AT APOKOR P/SCHOOL UNDER SFG,135000000,566.0,3.0,Works,Tororo District Local Government,local government,2023-08-08 00:00:00,2023-2024
88084,CONSTRUCTION OF A THREE CLASS ROOM BLOCK FIVE STANCE VIP LATRINE FOR GIRLS UNDER TG,170000000,566.0,3.0,Works,Tororo District Local Government,local government,2023-08-08 00:00:00,2023-2024
88085,CONSTRUCTION OF A TWO CLASS ROOM BLOCK AT LWALA P/SCHOOL UNDER SFG,90000000,566.0,3.0,Works,Tororo District Local Government,local government,2023-08-08 00:00:00,2023-2024
88086,CONSTRUCTION OF VIPs IN RGCs LOT 1,56000000,566.0,3.0,Works,Tororo District Local Government,local government,2023-08-08 00:00:00,2023-2024
88087,CONSTRUCTION OF VIPs IN RGCs LOT 2,56000000,566.0,3.0,Works,Tororo District Local Government,local government,2023-08-08 00:00:00,2023-2024
88089,CONSTRUCTION OF PRODUCTION WELLS AT VARIOUS SUB COUNTIES IN THE DISTRICT UNDER DWSDG,180000000,566.0,3.0,Works,Tororo District Local Government,local government,2023-08-08 00:00:00,2023-2024
88090,CONSTRUCTION OF HAND PUMPED BOREHOLES UNDER DWSG LOT 1,120000000,566.0,3.0,Works,Tororo District Local Government,local government,2023-08-08 00:00:00,2023-2024
88091,CONSTRUCTION OF HAND PUMPED BOREHOLES (6) UNDER DWSG LOT 2,144000000,566.0,3.0,Works,Tororo District Local Government,local government,2023-08-08 00:00:00,2023-2024
88092,CONSTRUCTION OF HAND PUMPED BOREHOLES (6)  UNDER DWSG LOT 3,144000000,566.0,3.0,Works,Tororo District Local Government,local government,2023-08-08 00:00:00,2023-2024
90911,PHASE ONE CONSTRUCTION OF ADMINISTRATION BLOCK AT OSIA SUB COUNTY UNDER DDEG,82786932,566.0,3.0,Works,Tororo District Local Government,local government,2023-08-08 00:00:00,2023-2024
90917,SUPERVISION OF DRILLING HAND PUMPED BOREHOLES AND PRODUCTION WELLS AT VARIOUS SUB COUNTIES UNDER DWSDG,63550000,566.0,4.0,Consultancy Services,Tororo District Local Government,local government,2023-08-08 00:00:00,2023-2024
90918,SUPPLY AND DELIVERY OF ASSORTED BOREHOLE PARTS TO THE DISTRICT STORES UNDER DWSDG,55000000,566.0,1.0,Supplies,Tororo District Local Government,local government,2023-08-08 00:00:00,2023-2024
89729,Earth Lead Kits,36000000,462.0,1.0,Supplies,Uganda Electricity Transmission Company,Energy and Mineral Development,2023-08-08 00:00:00,2023-2024
87941,CONSTRUCTION OF A TWO CLASS ROOM BLOCK WITH OFFICE FIVE STANCE VIP LATRINE FOR GIRLS AND FIVE STANCE VIP  LINED PIT LATRINE AT NYABANJA P/S UNDER TDG,175000000,566.0,3.0,Works,Tororo District Local Government,local government,2023-08-08 00:00:00,2023-2024
88453,Motor Vehicle tyres and Tubes,41233920,427.0,1.0,Supplies,National Forestry Authority,Water and Environment,2023-08-08 00:00:00,2023-2024
88457,Motor Vehicle tyres and Tubes,41233920,427.0,1.0,Supplies,National Forestry Authority,Water and Environment,2023-08-08 00:00:00,2023-2024
87946,CONSTRUCTION OF STAFF HOUSES AT KIYEYI HIGH SCHOOL UNDER UGIFT,570613700,566.0,3.0,Works,Tororo District Local Government,local government,2023-08-08 00:00:00,2023-2024
88458,Motor Vehicle tyres and Tubes,41233920,427.0,1.0,Supplies,National Forestry Authority,Water and Environment,2023-08-08 00:00:00,2023-2024
87948,CONSTRUCTION OF THREE CLASS ROOM BLOCK FIVE STANCE VIP LINED PIT LATRINE FOR GIRLS AND TWO CLASS ROOM BLOCK AND OFFICE AT WIKUS UNDER TG,265000000,566.0,3.0,Works,Tororo District Local Government,local government,2023-08-08 00:00:00,2023-2024
87949,CONSTRUCTION OF PAJWENDA SEED SECONDARY UNDER UGIFT,670000000,566.0,3.0,Works,Tororo District Local Government,local government,2023-08-08 00:00:00,2023-2024
88257,"Procurement for Printing, Binding and Delivery of DGAL Strategic Plan FY2020/2021-2024/2025 and the Case Backlog Reduction Strategy",30000000,769.0,1.0,Supplies,Directorate of Government Analytical Laboratory,"Justice, Law and Order",2023-08-08 00:00:00,2023-2024
88265,Procurement for Supply & Delivery of Assorted Stationery & Toners for 1st Quarter FY2023/2024,78962100,769.0,1.0,Supplies,Directorate of Government Analytical Laboratory,"Justice, Law and Order",2023-08-08 00:00:00,2023-2024
90604,Chemicals and reagents for resistant starch-Banana-FTF-Kawanda,38278400,418.0,1.0,Supplies,National Agricultural Research Organization,Agriculture,2023-08-08 00:00:00,2023-2024
88046,CONSTRUCTION OF PIPELINE OD 50MM PN10 AT WIKUSI-AREA  UNDER DWSDG LOT 1,44800000,566.0,3.0,Works,Tororo District Local Government,local government,2023-08-08 00:00:00,2023-2024
88047,CONSTRUCTION OF PIPELINE OD 50MM PN10 AT IYOLWA AND WIKUSI AREA UNDER DWSDG LOT 2,44800000,566.0,3.0,Works,Tororo District Local Government,local government,2023-08-08 00:00:00,2023-2024
87555,Supply of Electrical Kettles for URA Offices,15000000,478.0,1.0,Supplies,Uganda Revenue Authority,Accountability,2023-08-07 00:00:00,2023-2024
87573,Supply of Ladders,10000000,478.0,1.0,Supplies,Uganda Revenue Authority,Accountability,2023-08-07 00:00:00,2023-2024
87887,PROVISION OF CATERING SERVICES DURING PRINTING AND PACKING OF 2023,350000000,472.0,2.0,Non-Consultancy Services,Uganda National Examinations Board,Education,2023-08-07 00:00:00,2023-2024
90194,"PROCUREMENT OF CATERING SERVICES FOR PASSINGOUT CEREMONY FOR CASPs, CPOs ,RECRUIT WARDERS AND WARDRESSES",67260000,689.0,2.0,Non-Consultancy Services,UGANDA PRISONS SERVICE,Public Administration,2023-08-07 00:00:00,2023-2024
88477,Raising of 45000 Assorted CTTP Seedlings,2700000,427.0,2.0,Non-Consultancy Services,National Forestry Authority,Water and Environment,2023-08-07 00:00:00,2023-2024
88482,Raising of 100000 Assorted CTTP Seedlings,12000000,427.0,2.0,Non-Consultancy Services,National Forestry Authority,Water and Environment,2023-08-07 00:00:00,2023-2024
88495,"Raising 100,000 Assorted Seedlings; Mubende Nursery",6000000,427.0,2.0,Non-Consultancy Services,National Forestry Authority,Water and Environment,2023-08-07 00:00:00,2023-2024
88276,Renewal of the Commvault software and DELL Data domain appliance support licenses,60000000,776.0,2.0,Non-Consultancy Services,FINANCIAL INTELLIGENCE AUTHORITY,Accountability,2023-08-07 00:00:00,2023-2024
87575,Supply and delivery of Additional hard disk drives for upgrade of storage for dell power edge R740 servers (NDAPVISM-SVR Serial 3G5X783 and NDA HQVHOST-01-Serial 9QVFPQ3,39200000,424.0,1.0,Supplies,National Drug Authority,Health,2023-08-04 00:00:00,2023-2024
89888,Consultancy services to conduct financial audit for the market linked korea Project,15000000,463.0,4.0,Consultancy Services,Uganda Exports Promotions Board,Trade and Industry,2023-08-04 00:00:00,2023-2024
87688,Binding of Library Text Books,12010000,386.0,2.0,Non-Consultancy Services,Makerere University Business School,Education,2023-08-04 00:00:00,2023-2024
87964,Provision of Health/ Medical Insurance for CDO Staff - Retender,70000000,18.0,2.0,Non-Consultancy Services,Cotton Development Organization,Agriculture,2023-08-04 00:00:00,2023-2024
89558,Procurement of venue for in depth MICE training,36812000,479.0,2.0,Non-Consultancy Services,Uganda Tourism Board,Tourism,2023-08-03 00:00:00,2023-2024
88843,Screens for the Kiira Vehicle Plant,80171250,806.0,1.0,Supplies,Kiira Motors Corporation,uncategorised,2023-08-02 00:00:00,2023-2024
89867,SUPPLY OF MAINTENANCE FREE BREATHERS,225000000,462.0,1.0,Supplies,Uganda Electricity Transmission Company,Energy and Mineral Development,2023-08-02 00:00:00,2023-2024
89180,"Renovation of a warehouse at Plot 9695/14 Changamwe,Mombasa",3500000,476.0,3.0,Works,Uganda Property Holdings,Public Administration,2023-08-02 00:00:00,2023-2024
90470,Supply of Strapping rolls,2033614529,674.0,1.0,Supplies,NEW VISION PRINTING & PUBLISHING,Public Administration,2023-08-02 00:00:00,2023-2024
89198,Renovation works at Plot 9695/6  Changamwe,5370000,476.0,3.0,Works,Uganda Property Holdings,Public Administration,2023-08-02 00:00:00,2023-2024
88991,"Supply of Paper for Printing Display, Voter Location Slips and Polling Registers for the Hoima By-Elections, 2021",7050000,25.0,1.0,Supplies,Electoral Commission,Public Administration,2023-08-02 00:00:00,2023-2024
88998,"Printing and Supply of Ballot Papers and Polling Forms for the By-Elections of Hoima District Chairperson, SCDEC for Katereiga EA and SCMOP Kabaale Sub County",84249000,25.0,1.0,Supplies,Electoral Commission,Public Administration,2023-08-02 00:00:00,2023-2024
88743,Provision of auctioning services for the disposal to sale to public officers,74050000,736.0,2.0,Non-Consultancy Services,National Animal Generic Resource Centre And Data Bank,Agriculture,2023-08-02 00:00:00,2023-2024
89538,Provision of  medical insurance for UPHL staff & dependents in Kampala,70000000,476.0,2.0,Non-Consultancy Services,Uganda Property Holdings,Public Administration,2023-08-02 00:00:00,2023-2024
89797,Construction Of three Re-settlement Houses for Project affected Persons on Gulu- Agago 132kV Transmission Line,249977857,462.0,3.0,Works,Uganda Electricity Transmission Company,Energy and Mineral Development,2023-08-02 00:00:00,2023-2024
89565,Procurement of plaques,24380000,479.0,2.0,Non-Consultancy Services,Uganda Tourism Board,Tourism,2023-08-02 00:00:00,2023-2024
88828,Collaboration Platform for the Kiira Vehicle Plant,89068000,806.0,1.0,Supplies,Kiira Motors Corporation,uncategorised,2023-08-02 00:00:00,2023-2024
89830,PROCUREMENT OF REQUIREMENTS FOR EARCF,200222752,394.0,1.0,Supplies,Ministry of Defence,Security,2023-08-01 00:00:00,2023-2024
87834,Internet Services at the DPF Hq & unlimited internet for IT support,85481088,835.0,2.0,Non-Consultancy Services,Deposit Protection Fund,uncategorised,2023-07-31 00:00:00,2023-2024
88144,Framework Contract for Supply and Delivery of Desktop Computers for Three (3) Years,2997765835,474.0,1.0,Supplies,Uganda National Roads Authority,Works and Transport,2023-07-31 00:00:00,2023-2024
88665,Professional Dinner LDC Mbarara campus,53690000,381.0,2.0,Non-Consultancy Services,LAW DEVELOPMENT CENTRE,"Justice, Law and Order",2023-07-31 00:00:00,2023-2024
87649,"SUPPLY AND DELIVERY OF COMPUTERS AND ACCESSORIES FOR OFFICERS IN DFPP, DHRA & DE",86600000,472.0,1.0,Supplies,Uganda National Examinations Board,Education,2023-07-31 00:00:00,2023-2024
88425,Hire of Hotel Services for Planning Retreat to Review and Finalise the  Work Plan For FY 2023/24,36100000,456.0,2.0,Non-Consultancy Services,Uganda Bureau of Statistics,Accountability,2023-07-31 00:00:00,2023-2024
88229,Annual maintenance of PBX system and phone sets for UCC.,20000000,458.0,2.0,Non-Consultancy Services,Uganda Communications Commission,ICT and National Guidance,2023-07-31 00:00:00,2023-2024
90313,Supply of Konica Tonners,42132227,674.0,1.0,Supplies,NEW VISION PRINTING & PUBLISHING,Public Administration,2023-07-31 00:00:00,2023-2024
87562,Printing and Supply of the Directorate of Inspectorate and Enforcement Report for the period of July 2021-June 2022,11117750,424.0,1.0,Supplies,National Drug Authority,Health,2023-07-28 00:00:00,2023-2024
